date,spx,vix,vix3m
2015-10-28,2090.35009765625,14.329999923706055,17.489999771118164
2015-10-29,2089.409912109375,14.609999656677246,17.809999465942383
2015-10-30,2079.360107421875,15.069999694824219,18.399999618530273
2015-11-02,2104.050048828125,14.149999618530273,17.420000076293945
2015-11-03,2109.7900390625,14.539999961853027,17.469999313354492
2015-11-04,2102.31005859375,15.510000228881836,18.309999465942383
2015-11-05,2099.929931640625,15.050000190734863,17.809999465942383
2015-11-06,2099.199951171875,14.329999923706055,17.450000762939453
2015-11-09,2078.580078125,16.520000457763672,18.850000381469727
2015-11-10,2081.719970703125,15.289999961853027,18.020000457763672
2015-11-11,2075.0,16.059999465942383,18.450000762939453
2015-11-12,2045.969970703125,18.3700008392334,20.170000076293945
2015-11-13,2023.0400390625,20.079999923706055,21.579999923706055
2015-11-16,2053.18994140625,18.15999984741211,19.979999542236328
2015-11-17,2050.43994140625,18.84000015258789,20.43000030517578
2015-11-18,2083.580078125,16.850000381469727,19.219999313354492
2015-11-19,2081.239990234375,16.989999771118164,19.639999389648438
2015-11-20,2089.169921875,15.470000267028809,18.940000534057617
2015-11-23,2086.590087890625,15.619999885559082,18.6299991607666
2015-11-24,2089.139892578125,15.930000305175781,18.709999084472656
2015-11-25,2088.8701171875,15.1899995803833,18.190000534057617
2015-11-27,2090.110107421875,15.119999885559082,17.350000381469727
2015-11-30,2080.409912109375,16.1299991607666,18.489999771118164
2015-12-01,2102.6298828125,14.670000076293945,17.579999923706055
2015-12-02,2079.510009765625,15.90999984741211,18.329999923706055
2015-12-03,2049.6201171875,18.110000610351562,20.110000610351562
2015-12-04,2091.68994140625,14.8100004196167,18.170000076293945
2015-12-07,2077.070068359375,15.84000015258789,18.649999618530273
2015-12-08,2063.590087890625,17.600000381469727,20.059999465942383
2015-12-09,2047.6199951171875,19.610000610351562,21.049999237060547
2015-12-10,2052.22998046875,19.34000015258789,20.760000228881836
2015-12-11,2012.3699951171875,24.389999389648438,24.3799991607666
2015-12-14,2021.93994140625,22.729999542236328,23.299999237060547
