date,spx,vix,vix3m,rv_30,vrp,slope,log_ret,rv_daily,iv_daily,regime,regime_label
2011-08-03,1260.3399658203125,23.3799991607666,23.1200008392334,0.1649445227125966,0.0688554688950693,-0.011120544519501,0.0050031459527175,2.5031469424193667e-05,0.000216914428872,0,stressed
2011-08-04,1200.0699462890625,31.65999984741211,28.559999465942383,0.2156490440309343,0.1009509544431867,-0.0979153631209862,-0.0490016550437416,0.0024011621970258,0.000397760154896,0,stressed
2011-08-05,1199.3800048828125,32.0,29.59000015258789,0.2157030218757759,0.1042969781242241,-0.0753124952316284,-0.0005750829892724,3.307204445505488e-07,0.0004063492063492,0,stressed
2011-08-08,1119.4599609375,48.0,38.09999847412109,0.2888756749058396,0.1911243250941603,-0.206250031789144,-0.0689583693926251,0.0047552567092897,0.0009142857142857,1,crisis
2011-08-09,1172.530029296875,35.060001373291016,31.06999969482422,0.3219555452537598,0.0286444684791503,-0.1138049492920559,0.046317441063388,0.0021453053466604,0.0004877792445615,1,crisis
2011-08-10,1120.760009765625,42.9900016784668,36.58000183105469,0.3406056929616488,0.0892943238230191,-0.1491044335228022,-0.0451567970274743,0.0020391363177805,0.0007333889858391,1,crisis
2011-08-11,1172.6400146484375,39.0,33.81999969482422,0.3687040072590239,0.0212959927409761,-0.1328205206455328,0.0452505943637715,0.0020476162902745,0.0006035714285714,1,crisis
2011-08-12,1178.81005859375,36.36000061035156,32.75,0.3674105823305099,-0.0038105762269942,-0.0992849436125644,0.0052478750672759,2.754019272173644e-05,0.0005246228747558,1,crisis
2011-08-15,1204.489990234375,31.8700008392334,30.07999992370605,0.3710919209529527,-0.0523919125606187,-0.0561657002946726,0.0215507279760336,0.0004644338762969,0.0004030543466241,1,crisis
2011-08-16,1192.760009765625,32.849998474121094,30.440000534057617,0.3714627610731866,-0.0429627763319756,-0.073363715434022,-0.0097862751776201,9.577118185210476e-05,0.0004282231745038,1,crisis
2011-08-17,1193.8900146484375,31.57999992370605,30.030000686645508,0.3714566814286499,-0.0556566821915894,-0.0490816732363894,0.0009469381398126,8.96691840631871e-07,0.0003957525377703,1,crisis
2011-08-18,1140.6500244140625,42.66999816894531,36.59999847412109,0.3879268210980056,0.0387731605914474,-0.1422545103187254,-0.0456185989323634,0.0020810565685518,0.0007225114062451,1,crisis
2011-08-19,1123.530029296875,43.04999923706055,37.900001525878906,0.3888775450850308,0.0416224472855746,-0.1196282880940948,-0.0151227561282079,0.0002286977529132,0.0007354374739329,1,crisis
2011-08-22,1123.8199462890625,42.43999862670898,38.2599983215332,0.3874932470897291,0.0369067391773605,-0.098491999067718,0.0002580078732242,6.656806264571233e-08,0.0007147434458075,1,crisis
2011-08-23,1162.3499755859375,36.27000045776367,34.790000915527344,0.403708206194161,-0.0410082016165242,-0.0408050599271368,0.033710248386474,0.0011363808462777,0.0005220289417484,1,crisis
2011-08-24,1177.5999755859375,35.900001525878906,34.79999923706055,0.4062618488858845,-0.0472618336270955,-0.0306407309767218,0.0130346513685468,0.0001699021362995,0.0005114325831579,1,crisis
2011-08-25,1159.27001953125,39.7599983215332,36.61000061035156,0.4076599814109878,-0.0100599981956557,-0.0792252978913147,-0.0156879347379614,0.0002461112963425,0.0006273243914794,1,crisis
2011-08-26,1176.800048828125,35.59000015258789,34.40999984741211,0.410508545483123,-0.0546085439572441,-0.0331553891575349,0.0150084182749156,0.0002252526191148,0.0005026381392306,1,crisis
2011-08-29,1210.0799560546875,32.279998779296875,31.979999542236328,0.4203057106873225,-0.0975057228943537,-0.0092936570137962,0.0278875050121643,0.0007777129358034,0.0004134913972981,1,crisis
2011-08-30,1212.9200439453125,32.88999938964844,32.470001220703125,0.4168540281535682,-0.0879540342570838,-0.0127697834216895,0.0023442750237692,5.495625387068279e-06,0.000429266690417,1,crisis
2011-08-31,1218.8900146484375,31.6200008392334,31.670000076293945,0.4174371756812066,-0.1012371672888726,0.0015812535020084,0.0049099087120705,2.410720356086633e-05,0.0003967557353464,1,crisis
2011-09-01,1204.4200439453125,31.81999969482422,31.989999771118164,0.4153259256722204,-0.0971259287239781,0.0053425543030912,-0.0119424607923037,0.0001426223697757,0.0004017906272137,1,crisis
2011-09-02,1173.969970703125,33.91999816894531,33.790000915527344,0.4198819240248017,-0.0806819423353485,-0.0038324664043462,-0.0256070172917527,0.0006557193345801,0.0004565739189608,1,crisis
2011-09-06,1165.239990234375,37.0,35.380001068115234,0.4199565389946673,-0.0499565389946673,-0.0437837549158044,-0.0074640764576097,5.5712437365043485e-05,0.0005432539682539,1,crisis
2011-09-07,1198.6199951171875,33.380001068115234,32.959999084472656,0.4306141280403049,-0.0968141173591526,-0.0125824436849334,0.0282438249591471,0.0007977136483229,0.0004421525679791,1,crisis
2011-09-08,1185.9000244140625,34.31999969482422,33.709999084472656,0.4281741757881002,-0.0849741788398579,-0.017773910716076,-0.0106688903873024,0.0001138252220962,0.0004674057059733,1,crisis
2011-09-09,1154.22998046875,38.52000045776367,36.63999938964844,0.4337332050662082,-0.0485332004885715,-0.0488058423098051,-0.0270685625109621,0.0007327070764098,0.0005888057282802,1,crisis
2011-09-12,1162.27001953125,38.59000015258789,37.060001373291016,0.434804909454026,-0.0489049079281471,-0.0396475453031132,0.0069415681820229,4.818536882567309e-05,0.0005909476634034,1,crisis
2011-09-13,1172.8699951171875,36.90999984741211,36.060001373291016,0.4363300905647773,-0.0672300920906562,-0.0230289481884321,0.0090787261803543,8.24232690578506e-05,0.0005406143209269,1,crisis
2011-09-14,1188.6800537109375,34.599998474121094,34.959999084472656,0.4333391367398233,-0.0873391519986123,0.0104046423765256,0.0133897605182303,0.0001792856867355,0.0004750634501623,1,crisis
2011-09-15,1209.1099853515625,31.96999931335449,33.52000045776367,0.4363715223620354,-0.1166715292284905,0.0484829896058745,0.0170410467181051,0.0002903972732486,0.0004055876413078,1,crisis
2011-09-16,1216.010009765625,30.979999542236328,32.95000076293945,0.4126555114269227,-0.1028555160045594,0.0635894528667549,0.0056904755619354,3.238151212098469e-05,0.0003808572903321,1,crisis
2011-09-19,1204.0899658203125,32.72999954223633,33.810001373291016,0.4137280930319101,-0.0864280976095468,0.032997306634881,-0.0098509486880803,9.704119005519212e-05,0.0004251003452519,1,crisis
2011-09-20,1202.0899658203125,32.86000061035156,33.619998931884766,0.3583417882358815,-0.0297417821323658,0.023128372106414,-0.0016623864527241,2.763528718200758e-06,0.0004284839841715,1,crisis
2011-09-21,1166.760009765625,37.31999969482422,36.18999862670898,0.3449082006167288,0.0282917963315133,-0.0302786998219605,-0.0298309950871474,0.0008898882678894,0.0005526914195324,1,crisis
2011-09-22,1129.56005859375,41.34999847412109,39.150001525878906,0.3321972934292866,0.0813026913119241,-0.0532042812436631,-0.0324024567592297,0.0010499192040337,0.000678500941988,1,crisis
2011-09-23,1136.4300537109375,41.25,39.54999923706055,0.3043258244356663,0.1081741755643336,-0.0412121397076231,0.0060635888294697,3.676710949287031e-05,0.0006752232142857,1,crisis
2011-09-26,1162.949951171875,39.02000045776367,38.02999877929688,0.3118184883183832,0.0783815162592534,-0.0253716470233872,0.0230680212969694,0.0005321336065574,0.0006041906490967,1,crisis
2011-09-27,1175.3800048828125,37.709999084472656,37.209999084472656,0.3066871261287123,0.0704128647160142,-0.0132590827933983,0.0106316653572946,0.0001130323082694,0.0005643031868852,1,crisis
2011-09-28,1151.06005859375,41.08000183105469,39.52000045776367,0.311175230020114,0.0996247882904328,-0.0379747152813348,-0.0209081958526954,0.0004371526538146,0.0006696692660474,1,crisis
2011-09-29,1160.4000244140625,38.84000015258789,38.18000030517578,0.3122852810106355,0.0761147205152433,-0.0169927869417923,0.0080814864353586,6.531042300488596e-05,0.0005986292110527,1,crisis
2011-09-30,1131.4200439453125,42.959999084472656,41.2400016784668,0.2919111504527786,0.1376888403919479,-0.0400371844194831,-0.0252912744788656,0.0006396485647653,0.0007323656830705,1,crisis
2011-10-03,1099.22998046875,45.45000076293945,43.380001068115234,0.3005742298678643,0.1539257777615302,-0.0455445469763803,-0.0288636029037849,0.0008331075725873,0.000819723241806,1,crisis
2011-10-04,1123.949951171875,40.81999969482422,40.45000076293945,0.3078645144565547,0.1003354824916873,-0.0090641581247164,0.0222393061311546,0.0004945867371952,0.0006612191964624,1,crisis
2011-10-05,1144.030029296875,37.810001373291016,38.310001373291016,0.2959011983347007,0.0821988153982094,0.0132240143305892,0.0177079189455107,0.0003135703933807,0.0005673000808921,1,crisis
2011-10-06,1164.969970703125,36.27000045776367,37.040000915527344,0.2982941336387385,0.0644058709388982,0.0212296787440169,0.0181381684664804,0.0003289931553184,0.0005220289417484,1,crisis
2011-10-07,1155.4599609375,36.20000076293945,37.310001373291016,0.2957281636792662,0.0662718439501283,0.0306629996397113,-0.0081968111876226,6.718771364553583e-05,0.0005200158949352,1,crisis
2011-10-10,1194.8900146484375,33.02000045776367,34.790000915527344,0.3085739749561706,0.021626029621466,0.0536038895586238,0.0335556439192883,0.001125981238838,0.0004326668373931,1,crisis
2011-10-11,1195.5400390625,32.86000061035156,34.060001373291016,0.2974684732443419,0.0311315328591736,0.0365185861427351,0.0005438556372526,2.957789541714892e-07,0.0004284839841715,1,crisis
2011-10-12,1207.25,31.26000022888184,32.970001220703125,0.2988331732025794,0.0137668290862389,0.0547025265291385,0.009747046937638,9.500492400451952e-05,0.0003877728628213,1,crisis
2011-10-13,1203.6600341796875,30.700000762939453,32.709999084472656,0.2985455028714043,0.0084545047579902,0.0654722564033171,-0.0029781023951361,8.869093875915573e-06,0.000374003986843,1,crisis
2011-10-14,1224.5799560546875,28.239999771118164,30.38999938964844,0.3007258955198103,-0.0183258978086287,0.0761331315848359,0.0172309488024781,0.0002969055966336,0.0003164672964574,1,crisis
2011-10-17,1200.8599853515625,33.38999938964844,33.599998474121094,0.2966377109936908,0.0372622829027936,0.0062892808718577,-0.0195599375994495,0.0003825911588943,0.0004424174838256,1,crisis
2011-10-18,1225.3800048828125,31.559999465942383,31.979999542236328,0.3007908337538491,0.0148091609055747,0.0133079874334973,0.0202130493803112,0.0004085673652508,0.0003952514151945,1,crisis
2011-10-19,1209.8800048828125,34.439998626708984,34.38999938964844,0.2926766821143954,0.0517233041526943,-0.001451778137464,-0.0127298187870266,0.0001620482863505,0.0004706799624633,1,crisis
2011-10-20,1215.3900146484375,34.779998779296875,34.20000076293945,0.2910335236895045,0.0567664641034642,-0.0166761942701007,0.0045438398210843,2.0646480319672303e-05,0.0004800191726539,1,crisis
2011-10-21,1238.25,31.31999969482422,31.96999931335449,0.283011472214609,0.0301885247336331,0.0207535001552916,0.0186340674924345,0.0003472284713126,0.000389262849557,1,crisis
2011-10-24,1254.18994140625,29.26000022888184,30.46999931335449,0.2843421194193935,0.0082578828694248,0.0413533518457832,0.0127908066803717,0.0001636047355346,0.0003397411164262,1,crisis
2011-10-25,1229.050048828125,32.220001220703125,32.36000061035156,0.2911030009970309,0.0310970112100003,0.0043451081422827,-0.020248346199382,0.00040999552381,0.0004119557455008,1,crisis
2011-10-26,1242.0,29.86000061035156,30.940000534057617,0.2901965791894537,0.0084034269140619,0.0361687843814596,0.0104814305440872,0.0001098603862505,0.0003538173160516,1,crisis
2011-10-27,1284.5899658203125,25.459999084472656,27.030000686645508,0.3017691853277927,-0.0471691944830661,0.0616654225698834,0.0337165911681343,0.0011368085199991,0.0002572268068973,1,crisis
2011-10-28,1285.0899658203125,24.530000686645508,26.520000457763672,0.3015997409595185,-0.0562997340930634,0.0811251412724806,0.0003891535285413,1.5144046877618898e-07,0.0002387781482884,1,crisis
2011-10-31,1253.300048828125,29.959999084472656,30.3700008392334,0.3098239642871658,-0.0102239734424393,0.0136849722059315,-0.0250486166129776,0.0006274331942239,0.0003561910893419,1,crisis
2011-11-01,1218.280029296875,34.77000045776367,34.02000045776367,0.3214948747254448,0.0262051298521918,-0.0215703189567412,-0.0283400596215946,0.0008031589793555,0.0004797432269178,1,crisis
2011-11-02,1237.9000244140625,32.7400016784668,32.880001068115234,0.3112576283029835,0.0161423884816844,0.0042760959826253,0.0159763633043972,0.000255244184434,0.0004253602023436,1,crisis
2011-11-03,1261.1500244140625,30.5,31.6200008392334,0.2970924776541877,0.0079075223458122,0.0367213389912589,0.0186076072009304,0.0003462430457441,0.0003691468253968,1,crisis
2011-11-04,1253.22998046875,30.15999984741211,31.229999542236328,0.2983861497877841,0.003213848686337,0.0354774436418318,-0.0062998195371895,3.9687726201155337e-05,0.0003609625360301,1,crisis
2011-11-07,1261.1199951171875,29.850000381469727,31.3799991607666,0.2926132694187122,0.005886734395985,0.0512562398574261,0.0062760082111665,3.938827906663054e-05,0.00035358036618,1,crisis
2011-11-08,1275.9200439453125,27.479999542236328,29.520000457763672,0.2928724485961441,-0.0180724531737808,0.0742358424130209,0.0116673103217251,0.0001361261301434,0.0002996628471592,1,crisis
2011-11-09,1229.0999755859375,36.15999984741211,35.4900016784668,0.3079376427619276,0.0536623557121934,-0.0185287105025599,-0.037385347098988,0.0013976641777118,0.0005188672972082,1,crisis
2011-11-10,1239.699951171875,32.810001373291016,33.75,0.3080252422217904,0.0200747715111197,0.0286497588346396,0.0085872010994817,7.374002272294043e-05,0.0004271810278235,1,crisis
2011-11-11,1263.8499755859375,30.040000915527344,31.600000381469727,0.3004540313193656,-5.40221640921712e-05,0.0519307396271095,0.0192932230045135,0.0003722284539018,0.0003580958948432,1,crisis
2011-11-14,1251.780029296875,31.1299991607666,32.720001220703125,0.2872113387718756,0.0240886528357904,0.0510761998972494,-0.0095960366875547,9.20839201088971e-05,0.0003845543046624,1,crisis
2011-11-15,1257.81005859375,31.21999931335449,32.52000045776367,0.2821660972534136,0.0300338958801313,0.0416400119475051,0.0048055982773004,2.3093774802792865e-05,0.0003867810940975,1,crisis
2011-11-16,1236.9100341796875,33.5099983215332,34.38999938964844,0.2850176691479578,0.0500823140673741,0.0262608508562578,-0.0167557983419549,0.0002807567780762,0.0004456031696464,1,crisis
2011-11-17,1216.1300048828125,34.5099983215332,35.31999969482422,0.2865319199041483,0.0585680633111837,0.0234714984841247,-0.0169426719877064,0.000287054134083,0.0004725952318064,1,crisis
2011-11-18,1215.6500244140625,32.0,34.20000076293945,0.2851423699404924,0.0348576300595075,0.0687500238418579,-0.0003947564904724,1.558326867701083e-07,0.0004063492063492,1,crisis
2011-11-21,1192.97998046875,32.90999984741211,34.779998779296875,0.2744945650916844,0.0546054333824366,0.0568216025692814,-0.0188245711049487,0.0003543644772852,0.0004297889245859,1,crisis
2011-11-22,1188.0400390625,31.96999931335449,34.2400016784668,0.2747427584545969,0.044957234678948,0.071004141816296,-0.0041494388570057,1.7217842828029548e-05,0.0004055876413078,1,crisis
2011-11-23,1161.7900390625,33.97999954223633,35.869998931884766,0.2803225013794429,0.0594774940429203,0.0556209362892784,-0.0223429704585962,0.0004992083289137,0.0004581906225755,1,crisis
2011-11-25,1158.6700439453125,34.470001220703125,36.45000076293945,0.2803085354001999,0.0643914768068313,0.0574412379494525,-0.0026891193002505,7.23136261097986e-06,0.0004715003905378,1,crisis
2011-11-28,1192.550048828125,32.130001068115234,33.939998626708984,0.288838769359867,0.0324612413212853,0.0563335667109557,0.0288210790386099,0.0008306545969498,0.0004096575272369,1,crisis
2011-11-29,1195.18994140625,30.63999938964844,33.209999084472656,0.2834479144463629,0.0229520794501214,0.0838772763060979,0.0022112069693969,4.8894362615098286e-06,0.0003725434772212,1,crisis
2011-11-30,1246.9599609375,27.799999237060547,30.57999992370605,0.303866862318794,-0.0258668699481885,0.1000000274438658,0.0424034383362276,0.0017980515827342,0.0003066825228494,1,crisis
2011-12-01,1244.5799560546875,27.40999984741211,30.030000686645508,0.3013557968330294,-0.0272557983589082,0.0955855838678803,-0.0019104695778526,3.649894007900476e-06,0.0002981381316012,1,crisis
2011-12-02,1244.280029296875,27.520000457763672,29.850000381469727,0.3011779537970797,-0.025977949219443,0.0846656934937927,-0.0002410153733272,5.808841018008876e-08,0.000300535883014,1,crisis
2011-12-05,1257.0799560546875,27.84000015258789,29.89999961853028,0.2978169423087909,-0.019416940782912,0.0739942332849052,0.0102344632992657,0.000104744239024,0.0003075657176571,1,crisis
2011-12-06,1258.469970703125,28.1299991607666,30.15999984741211,0.2955443989427424,-0.0142444073350764,0.0721649750163087,0.0011051379065262,1.2213297924413145e-06,0.0003140066876129,1,crisis
2011-12-07,1261.010009765625,28.670000076293945,30.6200008392334,0.2891912388301482,-0.0024912380672088,0.0680153734827447,0.0020163207826575,4.065549498576635e-06,0.0003261781366566,1,crisis
2011-12-08,1234.3499755859375,30.59000015258789,32.09000015258789,0.2946600808619763,0.0112399206639025,0.0490356323150623,-0.0213684989509298,0.0004566127474158,0.0003713286148156,1,crisis
2011-12-09,1255.18994140625,26.3799991607666,29.530000686645508,0.281491849265532,-0.0176918576578659,0.1194087045523381,0.0167424129070853,0.0002803083899513,0.0002761525221119,1,crisis
2011-12-12,1236.469970703125,25.670000076293945,30.170000076293945,0.2844693428313751,-0.0277693420684356,0.1753019083219916,-0.0150263869047789,0.0002257923034121,0.0002614876602844,1,crisis
2011-12-13,1225.72998046875,25.40999984741211,30.170000076293945,0.2764408171021768,-0.0223408186280557,0.1873278338239195,-0.0087239530203052,7.610735630049246e-05,0.0002562174969228,1,crisis
2011-12-14,1211.8199462890625,26.040000915527344,30.420000076293945,0.2659086528334334,-0.0055086436781599,0.1682027268345778,-0.0114132514971375,0.0001302623097369,0.0002690800189208,1,crisis
2011-12-15,1215.75,25.11000061035156,29.459999084472656,0.2617141379618197,-0.0106141318583041,0.1732376889042295,0.0032378528580816,1.048369113058778e-05,0.0002502032264491,1,crisis
2011-12-16,1219.6600341796875,24.290000915527344,29.030000686645508,0.2556275510019436,-0.0127275418466701,0.1951420169806633,0.0032109891019004,1.0310451012523468e-05,0.0002341286287604,1,crisis
2011-12-19,1205.3499755859375,24.920000076293945,28.739999771118164,0.257090587822,-0.0078905870590605,0.1532905169794976,-0.0118021984585577,0.0001392918884551,0.00024643111262,1,crisis
2011-12-20,1241.300048828125,23.21999931335449,26.8700008392334,0.2713405043635685,-0.0391405112300236,0.1571921461590952,0.029389295930944,0.0008637307153166,0.0002139557016318,1,crisis
2011-12-21,1243.719970703125,21.43000030517578,25.559999465942383,0.2689966190507069,-0.0546966159989491,0.1927204433949132,0.0019476081648543,3.793177563807286e-06,0.0001822400448729,1,crisis
2011-12-22,1254.0,21.15999984741211,25.280000686645508,0.2467295947550783,-0.0351295962809572,0.1947070353942974,0.0082315771698298,6.775886270286369e-05,0.0001776768228343,0,stressed
2011-12-23,1265.3299560546875,20.729999542236328,25.21999931335449,0.2468459772013954,-0.0395459817790321,0.216594301508305,0.0089944807831055,8.090068455765447e-05,0.0001705289210401,0,stressed
2011-12-27,1265.4300537109375,21.90999984741211,25.540000915527344,0.2404564343499433,-0.0213564358758222,0.1656778226104821,7.910481903918606e-05,6.257572395222373e-09,0.0001904952751244,0,stressed
2011-12-28,1249.6400146484375,23.520000457763672,26.75,0.2416377150460656,-0.0064377104684289,0.1373299098372314,-0.0125565062565023,0.0001576658493695,0.0002195200085449,0,stressed
2011-12-29,1263.02001953125,22.64999961853028,26.25,0.243248107210793,-0.0167481110254902,0.1589404168697872,0.0106501724632806,0.0001134261734976,0.0002035803502854,0,stressed
2011-12-30,1257.5999755859375,23.39999961853028,26.86000061035156,0.2383608948403707,-0.004360898655068,0.1478632926592586,-0.0043005707400646,1.8494908690300014e-05,0.0002172857072012,0,stressed
2012-01-03,1277.06005859375,22.96999931335449,26.049999237060547,0.2361311282665931,-0.0064311351330482,0.1340879414791877,0.0153554836701778,0.0002357908787451,0.0002093733604982,0,stressed
2012-01-04,1277.300048828125,22.21999931335449,25.309999465942383,0.2360937582213879,-0.013893765087843,0.1390639175551534,0.0001879063444372,3.5308794279786625e-08,0.000195923956145,0,stressed
2012-01-05,1281.06005859375,21.479999542236328,24.700000762939453,0.2279805222981473,-0.013180526875784,0.1499069501547989,0.0029393926694938,8.64002926547427e-06,0.0001830914207676,0,stressed
2012-01-06,1277.81005859375,20.6299991607666,24.09000015258789,0.227627796322108,-0.021327804714442,0.1677169720104204,-0.0025401850025391,6.4525398471247365e-06,0.0001688876449893,0,stressed
2012-01-09,1280.699951171875,21.06999969482422,24.1200008392334,0.2151913671461184,-0.0044913701978762,0.144755633060517,0.0022590443626086,5.103281432233859e-06,0.0001761686060078,0,stressed
2012-01-10,1292.0799560546875,20.690000534057617,23.68000030517578,0.2150228046623754,-0.0081227993217992,0.1445142433030078,0.0088465236130604,7.826098003643522e-05,0.0001698714770235,0,stressed
2012-01-11,1292.47998046875,21.049999237060547,24.11000061035156,0.2014500115572561,0.0090499808133493,0.1453682415296047,0.0003095493446321,9.582079676220803e-08,0.0001758343126508,0,stressed
2012-01-12,1295.5,20.46999931335449,24.040000915527344,0.2014478324437936,0.0032521606897512,0.1744016473827534,0.0023338827385691,5.447008637391214e-06,0.0001662781237653,0,stressed
2012-01-13,1289.0899658203125,20.90999984741211,24.670000076293945,0.1634994883109544,0.0456005101631666,0.1798182810291692,-0.0049602044478694,2.4603628164663384e-05,0.0001735032117534,0,stressed
2012-01-17,1293.6700439453125,22.200000762939453,25.0,0.1633891053497578,0.0586109022796367,0.126126087424954,0.0035466577681741,1.2578781324549886e-05,0.0001955714420136,0,stressed
2012-01-18,1308.0400390625,20.88999938964844,24.18000030517578,0.1657287459074257,0.0431712479890586,0.157491671213625,0.0110466891302222,0.0001220293407397,0.0001731714581347,0,stressed
2012-01-19,1314.5,19.8700008392334,23.64999961853028,0.1640494766312356,0.0346505317610983,0.1902364680243624,0.004926501717244,2.427041917000824e-05,0.0001566733862504,0,stressed
2012-01-20,1315.3800048828125,18.280000686645508,22.81999969482422,0.1640631999636617,0.0187368069027933,0.2483587985582197,0.0006692357932856,4.478765470146423e-07,0.0001326025496443,0,stressed
2012-01-23,1316.0,18.670000076293945,22.31999969482422,0.164079956660127,0.0226200441028124,0.1955007821968263,0.0004712319220408,2.2205952435031402e-07,0.0001383209931939,0,stressed
2012-01-24,1314.6500244140625,18.90999984741211,22.030000686645508,0.1494681029749447,0.0396318954991763,0.1649921134008036,-0.0010263438252235,1.053381647574605e-06,0.0001419000373925,0,stressed
2012-01-25,1326.06005859375,18.309999465942383,21.36000061035156,0.1443281918189979,0.0387718028404258,0.1665757090863027,0.008641694717196,7.467888758521368e-05,0.0001330381271598,0,stressed
2012-01-26,1318.4300537109375,18.56999969482422,21.68000030517578,0.13725377442113,0.0484462225271121,0.1674744567291712,-0.005770508287989,3.329876590175037e-05,0.000136843209788,0,stressed
2012-01-27,1316.3299560546875,18.530000686645508,21.39999961853028,0.1338638065485347,0.0514362003179203,0.1548839085555547,-0.0015941475452909,2.5413063961571463e-06,0.0001362543354948,2,calm
2012-01-30,1313.010009765625,19.39999961853028,21.920000076293945,0.128269041006243,0.0657309551790597,0.129896933366774,-0.0025253090863453,6.3771859815785e-06,0.0001493492004757,2,calm
2012-01-31,1312.4100341796875,19.440000534057617,22.09000015258789,0.1285743886776454,0.0658256166629307,0.1363168490601451,-0.0004570511280779,2.0889573367731426e-07,0.0001499657225254,2,calm
2012-02-01,1324.0899658203125,18.549999237060547,21.540000915527344,0.1298627503893273,0.0556372419812781,0.1611860809402704,0.0088602374742659,7.850380810038686e-05,0.0001365485998789,2,calm
2012-02-02,1325.5400390625,17.979999542236328,21.01000022888184,0.1224842190327306,0.0573157763896326,0.1685206209003409,0.0010945478306671,1.1980349536181058e-06,0.0001282858664836,2,calm
2012-02-03,1344.9000244140625,17.100000381469727,20.049999237060547,0.1003964512566175,0.0706035525580797,0.1725145491100434,0.0144997259481076,0.0002102420525702,0.0001160357194628,2,calm
2012-02-06,1344.3299560546875,17.760000228881836,20.38999938964844,0.1007797069187823,0.076820295370036,0.148085536423002,-0.0004239640135311,1.797454847694144e-07,0.0001251657175118,2,calm
2012-02-07,1347.050048828125,17.649999618530273,20.13999938964844,0.099357630757923,0.0771423654273796,0.1410764773334035,0.0020213375254701,4.085805391873802e-06,0.0001236200343389,2,calm
2012-02-08,1349.9599609375,18.15999984741211,20.68000030517578,0.0973619662915221,0.0842380321825989,0.1387665461970135,0.002157880933325,4.656450122407726e-06,0.000130867299388,2,calm
2012-02-09,1351.949951171875,18.6299991607666,21.34000015258789,0.0971869855502171,0.0891130060574488,0.1454643646752464,0.0014730251258786,2.169803021469843e-06,0.0001377289161627,2,calm
2012-02-10,1342.6400146484375,20.790000915527344,23.280000686645508,0.0909099096784476,0.1169900994768257,0.1197691034856313,-0.0069101226436161,4.7749794949817046e-05,0.0001715175151062,2,calm
2012-02-13,1351.77001953125,19.040000915527344,22.1200008392334,0.088514365901649,0.1018856432536244,0.1617646940969566,0.0067770233264973,4.592804516788964e-05,0.0001438577916124,2,calm
2012-02-14,1350.5,19.540000915527344,22.81999969482422,0.0868693103471164,0.108530698808157,0.167860728025373,-0.0009399650039259,8.835342086054674e-07,0.0001515125538804,2,calm
2012-02-15,1343.22998046875,21.13999938964844,24.1200008392334,0.0805146344282228,0.1308853594682616,0.1409650679102746,-0.0053977475362166,2.913567846473336e-05,0.0001773411008707,2,calm
2012-02-16,1358.0400390625,19.21999931335449,23.170000076293945,0.0847236267866758,0.107476366346869,0.2055151354867586,0.0109653658332769,0.0001202392478575,0.0001465906244465,2,calm
2012-02-17,1361.22998046875,17.780000686645508,22.38999938964844,0.084686532481178,0.093113474385277,0.2592800070286547,0.0023461758829402,5.504541273690679e-06,0.0001254477874671,2,calm
2012-02-21,1362.2099609375,18.190000534057617,22.350000381469727,0.0836811188107827,0.0982188865297934,0.2286970712080646,0.0007196637576957,5.179159241407482e-07,0.0001313000473924,2,calm
2012-02-22,1357.6600341796875,18.190000534057617,22.09000015258789,0.0851705761242922,0.0967294292162839,0.2144034911504374,-0.0033456974121455,1.1193691173637288e-05,0.0001313000473924,2,calm
2012-02-23,1363.4599609375,16.799999237060547,20.780000686645508,0.0829502659877578,0.0850497263828476,0.2369048589481562,0.0042629031806062,1.81723435272228e-05,0.0001119999898274,2,calm
2012-02-24,1365.739990234375,17.309999465942383,21.18000030517578,0.0828325469838176,0.0902674476756062,0.2235702460215362,0.0016708411755084,2.791710233774385e-06,0.0001189032069487,2,calm
2012-02-27,1367.5899658203125,18.190000534057617,21.8700008392334,0.0828302522646599,0.0990697530759162,0.2023089718049001,0.0013536425518792,1.8323481582580505e-06,0.0001313000473924,2,calm
2012-02-28,1372.1800537109375,17.959999084472656,21.600000381469727,0.0803982670935894,0.099201723751137,0.2026726883379431,0.0033507134923147,1.1227280907580276e-05,0.0001280006218707,2,calm
2012-02-29,1365.6800537109375,18.43000030517578,21.799999237060547,0.0826481839800572,0.1016518190717005,0.1828539813392381,-0.0047482427569533,2.2545809278960267e-05,0.0001347876631939,2,calm
2012-03-01,1374.0899658203125,17.260000228881836,21.030000686645508,0.0790244425026503,0.093575559786168,0.218424125595038,0.0061391565445329,3.768924307828164e-05,0.0001182173047226,2,calm
2012-03-02,1369.6300048828125,17.290000915527344,21.26000022888184,0.079622883333398,0.0932771258218753,0.2296124408986713,-0.0032510350278581,1.0569228752360453e-05,0.0001186286236741,2,calm
2012-03-05,1364.3299560546875,18.049999237060547,21.989999771118164,0.0810478929193507,0.0994520994512547,0.2182825872905271,-0.0038772005028211,1.5032683739076504e-05,0.0001292866954197,2,calm
2012-03-06,1343.3599853515625,20.8700008392334,23.89999961853028,0.0944232159713256,0.1142767924210083,0.1451844109944069,-0.0154895061275441,0.0002399248000752,0.0001728400535831,2,calm
2012-03-07,1352.6300048828125,19.06999969482422,22.71999931335449,0.0959439337709228,0.0947560631773193,0.1914000879360745,0.0068769217229941,4.729205238418849e-05,0.0001443114636351,2,calm
